gene	mean_case_log1p_cpm	mean_control_log1p_cpm	delta_case_minus_control	welch_t	welch_p	donor_variance	abs_delta
KATNAL1	1.8112365	1.2883087	0.52292776	4.384141	0.00020997497	0.1788299	0.52292776
ACTN4	3.825078	3.302333	0.5227449	3.7351396	0.0010279104	0.20905958	0.5227449
AHNAK	5.2435174	4.7208834	0.522634	3.0606043	0.0059125624	0.250239	0.522634
BST2	4.8939786	4.3715167	0.5224619	4.684255	0.0001267841	0.1722957	0.5224619
CH25H	0.6542746	0.13238977	0.5218848	2.025143	0.06074757	0.70152265	0.5218848
SP100	5.443385	4.9222426	0.5211425	5.239694	2.7938104e-05	0.14722992	0.5211425
HLA-DPB1	4.090578	3.5697136	0.5208645	2.2944999	0.031525046	0.40449485	0.5208645
CD84	4.0364633	3.516431	0.52003217	3.3912046	0.0026676431	0.26184982	0.52003217
RNF175	0.9197298	1.4383972	-0.51866734	-3.0547981	0.0056080353	0.29510254	0.51866734
FCN1	1.4045733	0.8861988	0.5183745	1.2097574	0.23952128	1.2327881	0.5183745
UNC93B1	2.4055777	1.8876241	0.5179535	3.6817005	0.0012050279	0.20288642	0.5179535
BCL2	5.2965984	4.778907	0.5176916	5.920482	4.7200615e-06	0.11811999	0.5176916
TNFSF14	1.686234	1.1693661	0.5168679	2.7050946	0.012493155	0.34954333	0.5168679
PECAM1	2.3180575	2.834666	-0.5166085	-3.542355	0.0016659297	0.22586711	0.5166085
STRADB	2.6468987	2.130583	0.5163157	5.6535997	1.0163254e-05	0.13321245	0.5163157
UBE2L6	4.289109	3.7728798	0.5162294	4.3338556	0.00027594957	0.1835312	0.5162294
PIM2	4.416359	3.9004447	0.5159142	5.0411577	4.5824236e-05	0.13413964	0.5159142
CEP55	0.8057104	0.29012024	0.51559013	2.8151288	0.012676122	0.38344765	0.51559013
PARVB	2.28169	1.7664635	0.51522636	2.798857	0.010347386	0.28829625	0.51522636
MTHFD1L	1.8502114	1.3351206	0.5150908	8.102347	2.5621697e-08	0.09558303	0.5150908
YWHAH	3.8824756	3.3674483	0.5150273	3.390646	0.002703438	0.21156286	0.5150273
AOAH	1.4524574	1.966244	-0.51378655	-3.4223018	0.002273192	0.22170022	0.51378655
KRT73-AS1	1.6691283	2.182653	-0.51352465	-3.1368172	0.0046016756	0.24696986	0.51352465
PRDX4	3.2555618	2.743272	0.51228976	5.266373	2.1243051e-05	0.13345031	0.51228976
IFITM1	5.1637917	4.6517005	0.51209116	3.9093022	0.00067652727	0.18461266	0.51209116
MICOS10	4.485088	3.9731014	0.5119865	0.6438174	0.5284304	3.4997232	0.5119865
MAPK11	1.4140449	0.9024083	0.51163656	7.1955442	3.1268743e-07	0.10581679	0.51163656
GPR15	1.4003069	0.88883936	0.5114676	2.3941505	0.024825903	0.40056467	0.5114676
AHR	3.2142668	2.7029297	0.51133704	4.417206	0.00023770696	0.14836973	0.51133704
PLSCR3	3.6672513	3.1559176	0.5113337	0.9929588	0.3346146	1.521603	0.5113337
PIM3	3.9518528	3.4405506	0.51130223	3.7371051	0.0010358795	0.20775962	0.51130223
HBA1	0.6141399	0.103225306	0.5109146	1.6843195	0.11156203	0.9301009	0.5109146
SOCS3	4.5599837	4.0496097	0.51037407	2.5920854	0.016030356	0.34032398	0.51037407
FAM111B	0.8052338	0.29489085	0.51034296	2.6285262	0.017708318	0.41261053	0.51034296
CST7	3.4302344	2.920628	0.50960636	1.9544353	0.06575634	0.4586905	0.50960636
SAT1	5.4018593	4.892488	0.5093713	4.8928514	0.00011215802	0.12592934	0.5093713
CHRNA1	0.91187096	0.40277737	0.5090936	3.180829	0.0040839724	0.24188337	0.5090936
RTKN2	3.673182	3.1654398	0.50774217	3.1143644	0.0047234953	0.25715297	0.50774217
RBBP8	1.3262951	0.8187536	0.50754154	3.547087	0.0020591624	0.24167283	0.50754154
TICAM1	1.7965069	1.2892214	0.5072855	4.177692	0.00038107793	0.1599681	0.5072855
TMEM156	3.816472	3.3094554	0.50701666	4.0822687	0.0011447333	0.13828285	0.50701666
TMEM140	2.0140138	1.5070021	0.50701165	3.981543	0.00075879367	0.20475818	0.50701165
FOS	5.8822107	5.3752127	0.50699806	1.2003505	0.24427511	1.1306939	0.50699806
ZNF593	3.0559938	2.549449	0.5065448	5.218853	3.414898e-05	0.12271707	0.5065448
GCNT1	1.6034224	1.0968888	0.5065336	3.5058093	0.001985609	0.2343502	0.5065336
DHX58	2.476295	1.9702213	0.5060737	4.2471724	0.0005239272	0.19303317	0.5060737
TIMP1	4.675565	4.169541	0.5060239	3.9893234	0.0006874072	0.16230437	0.5060239
DENND10	2.907249	2.4015002	0.50574875	1.017975	0.3222623	1.4579911	0.50574875
EGLN3	1.3375323	0.8322794	0.5052529	3.3516421	0.0026552798	0.2287922	0.5052529
GSTM3	2.1278067	2.6325197	-0.50471306	-2.4347339	0.023478955	0.4163857	0.50471306
PCED1B-AS1	5.4928885	4.988242	0.5046463	0.5095385	0.6171706	5.328907	0.5046463
IFNG	1.4868367	0.98237765	0.504459	2.2867632	0.031831168	0.38784862	0.504459
NEAT1	6.429208	5.9254417	0.50376606	4.592319	0.00011876816	0.15373075	0.50376606
IFI16	4.9548893	4.4511576	0.5037317	4.598455	0.00018065395	0.16699308	0.5037317
HIPK1-AS1	2.5357814	2.0324757	0.5033057	1.7804832	0.08925989	0.567217	0.5033057
SEPTIN7	5.0652514	4.5620046	0.5032468	0.55446386	0.58670926	4.500243	0.5032468
TOP2A	1.4013665	0.8985885	0.502778	2.202752	0.041448757	0.5393804	0.502778
TRAK2	3.4099784	2.907639	0.50233936	6.498717	2.0283646e-06	0.112829186	0.50233936
FANCL	1.1499376	0.6478213	0.5021163	4.168253	0.00060712965	0.19431382	0.5021163
SECTM1	0.9862162	0.4843916	0.5018246	3.1233327	0.004645977	0.2580141	0.5018246
C16orf74	1.919534	2.4210818	-0.5015478	-3.3812115	0.0025295056	0.23383339	0.5015478
TMEM35B	3.4414265	2.9399395	0.501487	0.8382381	0.4134028	2.0380268	0.501487
COL9A2	0.98956174	0.48809394	0.5014678	4.3242717	0.00028873995	0.1744035	0.5014678
CCDC18-AS1	3.8089015	3.3074956	0.50140595	0.74973655	0.46368882	2.5119774	0.50140595
TPX2	1.1299573	0.6290295	0.5009278	2.4099205	0.02770593	0.4613765	0.5009278
NRIR	0.62885535	0.12817708	0.5006783	4.74534	0.00015899571	0.16196072	0.5006783
CENPM	2.350576	1.8502716	0.50030434	3.6230588	0.0013614518	0.1989682	0.50030434
CFD	2.1280987	1.6281391	0.4999596	1.7852371	0.08832718	0.56062055	0.4999596
ANKRD55	2.6186357	3.1185098	-0.49987411	-3.258311	0.0034137403	0.2458554	0.49987411
CTSZ	3.1579547	2.65885	0.49910474	3.6681767	0.0014221929	0.17751881	0.49910474
YBX3	2.8514054	2.353249	0.4981563	2.55578	0.020150343	0.27308747	0.4981563
HBA2	0.5479633	0.05117943	0.49678388	1.4292859	0.17332104	1.2187692	0.49678388
HIST1H1C	4.410128	3.914357	0.49577117	2.1174853	0.047219858	0.38783184	0.49577117
AC022726.2	1.3066884	0.811491	0.49519742	4.899341	6.559413e-05	0.14387542	0.49519742
KLHDC7B	2.0991082	1.6039276	0.4951806	4.3388667	0.0002808069	0.16954534	0.4951806
MYB	1.7070887	1.2120361	0.49505258	2.5584786	0.020614346	0.40810928	0.49505258
SHFL	3.6529913	3.1586108	0.49438047	0.7722352	0.45046094	2.323395	0.49438047
SH2D2A	2.9702442	2.4777484	0.49249578	3.801299	0.00093015924	0.17198898	0.49249578
PLEKHG3	2.0723498	1.5798923	0.4924575	2.5001857	0.021114863	0.29622263	0.4924575
RIPK2	2.7176366	2.2252793	0.49235725	3.8123963	0.00084613235	0.18095966	0.49235725
SNHG5	5.2463255	4.754182	0.49214363	0.51378644	0.61416095	5.0288854	0.49214363
ENTPD1	1.6429174	1.1508204	0.49209702	2.569932	0.01682976	0.32305035	0.49209702
PREX1	3.7793727	3.2877865	0.4915862	3.4373808	0.002276456	0.19556694	0.4915862
HBEGF	1.1073797	0.61803716	0.4893425	3.160562	0.005011721	0.20206451	0.4893425
NFKBIE	1.734636	1.2453606	0.48927534	4.001614	0.0005255466	0.16745025	0.48927534
AC091271.1	2.2884398	1.7996314	0.4888084	2.4428718	0.027034672	0.26639742	0.4888084
CARD17	0.80294526	0.31436437	0.48858088	4.9357476	9.474458e-05	0.14577898	0.48858088
AC011997.1	0.68057513	0.1919957	0.48857945	4.427595	0.00030242561	0.16730556	0.48857945
CCND2	4.8379135	4.3493357	0.48857784	5.5247774	2.6468444e-05	0.10413029	0.48857784
FMN1	2.1753805	1.6870533	0.48832715	1.046619	0.309908	1.2539959	0.48832715
CCR10	2.0113435	1.5230387	0.48830473	2.1435523	0.04275381	0.41303074	0.48830473
CLNK	0.8979169	0.40963697	0.48827994	3.469695	0.002675836	0.23623389	0.48827994
PSMB9	5.4514384	4.963183	0.4882555	4.65133	0.00012453347	0.14963621	0.4882555
C17orf49	4.3176293	3.8298066	0.48782277	1.3109976	0.20760563	0.81021476	0.48782277
RELB	2.8951569	2.4080682	0.48708868	3.4664488	0.0024142032	0.22852187	0.48708868
CXorf21	1.4172057	0.93097055	0.48623514	3.37553	0.00308112	0.23949818	0.48623514
SLC35F3	0.36054805	0.8460128	-0.48546472	-3.0147367	0.008366575	0.19377142	0.48546472
IRF1	5.344308	4.8590198	0.48528814	3.4021175	0.0024000774	0.2166349	0.48528814
CARD16	4.5062585	4.0211782	0.48508024	5.1263137	5.558845e-05	0.13624544	0.48508024
AC108134.3	1.6279618	1.1434774	0.48448431	1.7986215	0.08805003	0.4819081	0.48448431
LINC01260	1.1250727	0.6407324	0.4843403	2.5447807	0.01779808	0.3192818	0.4843403
MCF2L2	1.7935619	1.3092604	0.48430157	3.5777144	0.0018286658	0.21445765	0.48430157
ACOT7	1.8333421	1.3494813	0.48386073	4.418544	0.00024693136	0.1597582	0.48386073
SLC1A5	1.6786115	1.195565	0.48304653	3.2230263	0.0036373395	0.22520293	0.48304653
STOM	3.1916492	2.7087598	0.4828894	3.0359974	0.0059709945	0.22420418	0.4828894
WARS	2.3453293	1.862716	0.48261333	3.8019695	0.00090111827	0.18368535	0.48261333
CD74	5.14285	4.6607933	0.48205662	3.279502	0.0036666337	0.24210432	0.48205662
MICOS13	4.0563316	3.5743263	0.48200536	0.6731048	0.5100558	2.8472173	0.48200536
DST	1.7883575	1.3064336	0.48192394	2.4230967	0.024621619	0.3025594	0.48192394
WNT7A	1.7248949	2.206703	-0.48180807	-3.9127767	0.0007041094	0.15881357	0.48180807
MAPKAPK3	3.2976856	2.81621	0.4814756	4.747626	8.1106984e-05	0.1294185	0.4814756
TRANK1	3.5179741	3.0372992	0.48067498	3.787698	0.0009522453	0.18504924	0.48067498
DSEL	1.1546408	0.67421085	0.48042995	2.4405541	0.023432052	0.38084584	0.48042995
CSF1	1.308571	0.828423	0.48014796	4.182515	0.0003353421	0.15064377	0.48014796
CRIP1	6.3724365	5.8923507	0.48008585	1.9563928	0.0633134	0.44464082	0.48008585
MX2	4.125204	3.6454792	0.47972488	3.3951023	0.0025957993	0.2206515	0.47972488
AK5	3.161693	3.641084	-0.47939086	-3.2269123	0.0036600197	0.22794284	0.47939086
ADAM8	3.178283	2.6993592	0.4789238	2.9190207	0.008278997	0.22320752	0.4789238
IGF1R	2.6210346	3.0999064	-0.47887182	-3.2806602	0.0031832976	0.2070748	0.47887182
AC004847.1	1.6503788	1.1720562	0.47832263	1.7492934	0.0956163	0.5078812	0.47832263
GET3	3.078321	2.6004424	0.47787857	0.89867496	0.38098922	1.636687	0.47787857
RHOC	2.6960874	2.218254	0.47783327	2.7671518	0.011924105	0.23606707	0.47783327
LINC01943	1.7668494	1.2891347	0.47771466	2.6403427	0.015224859	0.2622299	0.47771466
HDX	0.85906386	0.38151664	0.47754723	5.183388	3.199032e-05	0.12507783	0.47754723
AES	0.8320905	1.3092979	-0.47720742	-0.4581037	0.6528619	5.901805	0.47720742
BRCA2	1.9342673	1.457331	0.47693634	4.117669	0.000397899	0.15855815	0.47693634
CDCA7L	2.5761013	3.0530078	-0.47690654	-3.608101	0.001602457	0.16718578	0.47690654
LPAR6	3.9112792	3.4358678	0.47541142	3.562165	0.0020346844	0.21195146	0.47541142
RUNX2	2.8186917	2.344645	0.4740467	2.931537	0.008107359	0.21614619	0.4740467
NFKB2	3.4681067	2.9952438	0.47286296	3.2005458	0.003870587	0.20879732	0.47286296
SOCS2-AS1	1.0957222	0.623001	0.47272122	2.5757258	0.016642446	0.29411346	0.47272122
SUSD4	2.2447867	1.7728796	0.47190714	3.6850998	0.0012031139	0.18334235	0.47190714
HMGB3	1.3166305	0.8459264	0.47070408	2.926658	0.007929347	0.27018544	0.47070408
FOSB	5.216112	4.7462435	0.46986866	1.3149765	0.20347959	0.824135	0.46986866
LPGAT1	3.4699519	3.0006256	0.46932626	3.946403	0.0006506479	0.14878598	0.46932626
PLS3	0.6378203	0.1691246	0.4686957	3.4017305	0.0034351677	0.22959796	0.4686957
TXNDC17	3.6286001	3.160567	0.46803308	4.13626	0.0005254711	0.16539599	0.46803308
ISG20	5.76112	5.2939606	0.46715927	6.102457	4.279221e-06	0.102660194	0.46715927
GLIPR2	3.8223019	3.355196	0.46710587	4.006856	0.0007313976	0.13424721	0.46710587
NOD2	1.1878707	0.7208791	0.46699166	3.764166	0.0009570449	0.16900711	0.46699166
EDAR	1.130933	1.5973955	-0.4664625	-3.5831127	0.0015175096	0.17301889	0.4664625
LINC02694	1.6809777	1.215091	0.4658867	1.4798157	0.15336531	0.68581533	0.4658867
SLC66A3	2.8266525	2.3609931	0.46565938	0.95528203	0.35223716	1.3920207	0.46565938
CYSLTR2	1.5861161	1.1211526	0.46496344	5.3633246	1.911386e-05	0.113085404	0.46496344
AC083862.3	1.9201165	1.4556228	0.46449375	1.4471081	0.1636488	0.66915315	0.46449375
CFH	1.5503829	1.0859222	0.4644606	1.7266437	0.09870327	0.510229	0.4644606
PLEKHN1	1.0336018	0.56959975	0.464002	4.2381806	0.00028862458	0.14006612	0.464002
MAP1LC3A	1.9967875	1.5340317	0.4627558	4.1264358	0.00039306373	0.14981893	0.4627558
AL121933.2	2.0513964	1.5886605	0.4627359	1.31491	0.20371783	0.79252696	0.4627359
CRYBG1	4.0563188	3.5936253	0.46269345	4.0335016	0.0005230451	0.15799287	0.46269345
TMEM272	0.7467953	1.2094121	-0.4626168	-4.014409	0.00091990846	0.12497863	0.4626168
MND1	0.7213682	0.25883046	0.46253774	2.9990954	0.008626062	0.2776279	0.46253774
PHTF1	1.7733986	1.310879	0.46251965	4.7160425	0.00012877579	0.13542064	0.46251965
ARSD	1.0374506	0.57509506	0.4623555	3.4576242	0.0020597111	0.18830033	0.4623555
NABP1	3.709859	3.2478607	0.46199822	4.07059	0.00044076805	0.14708127	0.46199822
KRT72	0.84276366	1.3047007	-0.46193707	-2.1762273	0.041963976	0.32153878	0.46193707
SUMO4	2.6380844	2.176909	0.46117544	2.6564279	0.014031483	0.25805816	0.46117544
KRT73	0.6164926	1.0776012	-0.46110857	-3.6570897	0.0012610586	0.16470806	0.46110857
NME2	5.4069853	4.9464636	0.4605217	0.6731041	0.5099751	2.6124382	0.4605217
TMEM60	2.5525346	2.0923762	0.46015835	2.9940662	0.006440006	0.2384217	0.46015835
LINC01465	1.3298842	0.8698932	0.45999098	3.423357	0.0025402391	0.16537105	0.45999098
FLNA	4.952967	4.495271	0.45769596	4.173888	0.00034023408	0.14138575	0.45769596
SLFN12L	3.5832372	3.125645	0.45759225	4.008291	0.00051677	0.1461399	0.45759225
TLR3	0.8059181	0.34865394	0.45726416	3.8852174	0.0007676226	0.16334479	0.45726416
MYBL2	0.6344249	0.17723101	0.4571939	2.7672374	0.013399644	0.30505812	0.4571939
LDHA	5.4588985	5.001993	0.45690536	6.06187	6.001613e-06	0.08604073	0.45690536
CCDC141	2.384407	2.840944	-0.456537	-3.6998646	0.0013541607	0.14555053	0.456537
AC016747.1	1.8370326	1.3820279	0.4550047	1.5004147	0.14958538	0.5972679	0.4550047
TRAFD1	2.7989082	2.343977	0.45493126	4.311479	0.00037645604	0.14937015	0.45493126
PTPN22	3.672115	3.2178524	0.45426273	4.798574	6.9391885e-05	0.117246404	0.45426273
IGSF9B	1.67231	1.2188727	0.45343733	2.2684274	0.034114044	0.29821515	0.45343733
MIAT	3.2358074	2.7823758	0.4534316	2.7278917	0.011736016	0.251268	0.4534316
HCP5	2.7306292	2.2776804	0.4529488	0.9548451	0.3523675	1.3232572	0.4529488
VAV3	2.3273487	1.8748773	0.45247138	3.24996	0.0036390934	0.20877355	0.45247138
TMEM200A	0.93504447	0.48279124	0.45225322	4.351867	0.00026796485	0.14048663	0.45225322
NFKBID	2.3449595	1.8929888	0.4519707	3.029646	0.0058757258	0.20409177	0.4519707
NFKBIA	5.514544	5.063069	0.45147514	1.7714131	0.09116913	0.6020818	0.45147514
LMNA	2.8505955	2.4002357	0.45035982	1.7000544	0.10644408	0.44654107	0.45035982
DTL	0.5365381	0.08650607	0.45003206	3.0589225	0.007775648	0.2560243	0.45003206
LOH12CR2	1.4638405	1.0140383	0.44980216	3.118912	0.0051250616	0.18131207	0.44980216
BLVRA	3.2202523	2.7711267	0.44912553	4.0646596	0.00044986227	0.13731568	0.44912553
HMMR	0.76297987	0.31407857	0.4489013	2.3493812	0.0313265	0.38754672	0.4489013
F5	2.3719945	1.9231545	0.44884002	2.9779396	0.0065589584	0.22099553	0.44884002
PI16	2.3342218	1.8856691	0.44855273	2.0261874	0.05881063	0.31764242	0.44855273
ZNF462	1.2784569	0.8301538	0.4483031	4.4554353	0.00016629153	0.1249017	0.4483031
HDGFL3	2.546331	2.0988867	0.4474442	2.441558	0.025389746	0.23776434	0.4474442
MYD88	2.9732313	2.5258381	0.44739318	4.5770283	0.0001794861	0.13160366	0.44739318
CENPW	1.2740468	0.826681	0.44736576	2.7046	0.01355284	0.28467956	0.44736576
HIST3H2A	3.1692095	2.722053	0.44715643	4.9308057	9.626899e-05	0.09702396	0.44715643
APBA2	3.2127519	3.6597805	-0.44702864	-2.6518185	0.014186747	0.24285972	0.44702864
DLGAP5	0.6566417	0.20965286	0.44698888	2.198136	0.04193167	0.42885527	0.44698888
KLF8	1.4617884	1.014936	0.44685245	3.134339	0.0047963266	0.21564199	0.44685245
TRADD	4.8738136	4.427276	0.4465375	3.647814	0.0016487353	0.13844527	0.4465375
MOV10	2.2918363	1.8458506	0.44598567	4.2067227	0.00033006436	0.13744868	0.44598567
CHST7	2.244618	1.7996781	0.44493985	3.2247515	0.003620774	0.19058737	0.44493985
SAXO2	0.92410684	0.4793377	0.44476914	1.888908	0.0716658	0.49242687	0.44476914
CDK2AP2	3.9630947	3.518882	0.44421268	3.5183837	0.001766058	0.16826433	0.44421268
RHOB	1.9762934	1.5322324	0.44406104	2.015807	0.055333726	0.38730648	0.44406104
ATF3	0.7507953	0.30680755	0.44398776	3.0202003	0.0060872636	0.2202021	0.44398776
TMEM178B	0.51323146	0.06932403	0.44390744	4.83919	0.00016290612	0.12661444	0.44390744
HIVEP3	2.799294	2.3556683	0.4436257	4.0868735	0.0006592513	0.11637303	0.4436257
KLF4	1.0336251	0.59005964	0.4435655	1.6294501	0.11916972	0.49136254	0.4435655
CMTM6	4.493432	4.049899	0.44353294	4.744806	8.0058155e-05	0.11121507	0.44353294
CIAO2A	2.9430935	2.4996476	0.44344592	0.87111807	0.3955716	1.4879011	0.44344592
SLFN13	2.6179116	2.174601	0.4433105	3.2878103	0.0033555452	0.16614543	0.4433105
OR11G2	0.22440806	0.66749203	-0.44308397	-1.9376664	0.08198265	0.24984992	0.44308397
MAP3K5	2.8398986	2.3970618	0.44283676	3.494502	0.001873245	0.16380215	0.44283676
KLHL5	3.0468204	2.6039906	0.44282985	5.0040803	4.4768083e-05	0.1098793	0.44282985
IFITM2	5.9513254	5.5087333	0.44259214	4.9772077	4.498016e-05	0.104289494	0.44259214
CHMP5	4.058447	3.6159496	0.44249725	5.106303	8.465522e-05	0.11710267	0.44249725
ZC3H12D	3.2803512	2.8379586	0.4423926	3.443793	0.0021224192	0.16698074	0.4423926
TBXAS1	2.0648232	1.6228504	0.44197273	2.637821	0.016416078	0.2104183	0.44197273
H1F0	1.7118018	1.2701776	0.44162416	2.6741867	0.013447577	0.26168862	0.44162416
IFIT5	3.1941164	2.7528043	0.44131207	4.238281	0.00029191794	0.124915496	0.44131207
ALOX5AP	4.569627	4.1287374	0.44088936	4.006183	0.00052147056	0.13893019	0.44088936
TRIM25	2.7090776	2.2692974	0.43978024	3.764664	0.0009627826	0.15145932	0.43978024
PHLDA2	1.0560194	0.6170352	0.43898422	3.6161401	0.0015266485	0.14301805	0.43898422
RNF213	5.643528	5.2047825	0.4387455	4.2903867	0.0003016354	0.13386057	0.4387455
KPNA2	2.702305	2.2639518	0.4383533	4.6784854	9.684102e-05	0.10893449	0.4383533
SLAMF1	3.232244	2.7939277	0.43831635	3.115012	0.004728705	0.19644476	0.43831635
SLC25A24	2.9870377	2.5489469	0.4380908	4.152702	0.00038924714	0.1363073	0.4380908
UBE2S	3.715248	3.2771993	0.43804884	3.2799509	0.003977921	0.1511367	0.43804884
GAS5	5.697101	5.2593975	0.4377036	0.42127246	0.67910373	5.798888	0.4377036
TENM1	1.8020427	2.239448	-0.43740535	-2.9688673	0.006999479	0.1897824	0.43740535
LACC1	0.94050044	0.5038322	0.43666822	4.55861	0.00013906285	0.10899753	0.43666822
SH3BP5	4.6160574	4.179439	0.43661833	5.1254373	3.471605e-05	0.09559766	0.43661833
MTLN	3.338818	2.9025626	0.43625546	0.7412831	0.46850997	1.9613672	0.43625546
PASK	3.354748	3.7907684	-0.43602037	-2.1014948	0.048661415	0.30493167	0.43602037
KIF11	1.2040545	0.76813865	0.43591583	2.6345053	0.017028453	0.29579487	0.43591583
AL627171.1	2.6877074	2.2523685	0.43533897	2.8847044	0.009986772	0.17458414	0.43533897
TOMM6	4.552909	4.1186414	0.43426752	0.5306249	0.60279155	3.6446333	0.43426752
PSAT1	1.5770992	1.1430796	0.43401957	3.420539	0.002272299	0.15920097	0.43401957
PLP2	4.980132	4.5462265	0.4339056	3.106451	0.0056836866	0.16251078	0.4339056
HIST1H3B	0.83147335	0.39762288	0.43385047	1.8064101	0.086006224	0.5464181	0.43385047
HACD1	1.6313372	1.1985567	0.4327805	2.9971642	0.006631163	0.21745491	0.4327805
ASCL2	0.9999526	0.56737566	0.43257695	2.2144628	0.03704399	0.35119432	0.43257695
SERPINA1	0.9589447	0.5271101	0.43183458	1.1346173	0.26791713	1.0575911	0.43183458
APOL1	2.367796	1.9367117	0.43108428	3.3805325	0.002481598	0.1624301	0.43108428
CASP7	2.404992	1.9740803	0.43091178	4.172209	0.00041174432	0.13461003	0.43091178
AC004585.1	2.0189252	1.5881952	0.43073	3.0305617	0.0057827323	0.19090599	0.43073
PIEZO1	3.170026	2.7399192	0.43010688	3.3462958	0.0027039652	0.16333055	0.43010688
LGALS3	3.3347185	2.9049582	0.42976022	1.4584205	0.16560268	0.48503414	0.42976022
APOBEC3G	3.7328525	3.3036036	0.4292488	2.8592622	0.008793216	0.19998874	0.4292488
IRF4	1.9546807	1.525522	0.4291587	4.0104346	0.00051547843	0.13129309	0.4291587
STAT2	3.6395612	3.2104268	0.42913437	4.03189	0.00054490136	0.13760105	0.42913437
ESR2	1.7836149	1.3554935	0.42812133	2.760422	0.0115060145	0.19912477	0.42812133
SQOR	3.5064847	3.078376	0.4281087	4.1472225	0.00036321752	0.124041006	0.4281087
FSD1L	1.092596	0.6651218	0.42747426	5.054456	5.6496712e-05	0.10614066	0.42747426
ARHGAP18	2.179852	1.7524601	0.4273919	3.407026	0.002319232	0.16198586	0.4273919
AFDN	2.0783734	1.6510588	0.42731464	2.1745687	0.041717347	0.28004825	0.42731464
DUSP1	5.348464	4.9215903	0.42687368	1.4561754	0.15978144	0.59169453	0.42687368
TRIM21	2.507306	2.081031	0.426275	3.3829637	0.002729326	0.17683467	0.426275
MAP3K8	2.0703032	1.6442101	0.4260931	2.089132	0.04801012	0.3237922	0.4260931
HMOX1	0.72506714	0.2989902	0.42607695	1.9869417	0.059043963	0.35278216	0.42607695
PGGHG	3.2728186	3.6985226	-0.425704	-2.6637156	0.015553485	0.19210371	0.425704
SDR42E2	2.9279494	2.502265	0.42568445	1.9677335	0.06651195	0.29383704	0.42568445
CDK1	0.8449538	0.41993394	0.42501983	2.4388864	0.026153708	0.32553956	0.42501983
DCBLD2	0.69500625	1.1194202	-0.42441392	-5.0134826	5.9977752e-05	0.088786155	0.42441392
CXCL13	0.43534815	0.011995136	0.42335302	3.064003	0.007861801	0.22728646	0.42335302
HIST1H2AL	1.2573042	0.83446056	0.42284364	1.6952884	0.10301134	0.48965502	0.42284364
SAMD9	4.4769907	4.0542455	0.42274523	3.3413153	0.0029435132	0.17526019	0.42274523
LINC00944	1.661319	1.2386168	0.4227022	1.9483199	0.06959544	0.2896486	0.4227022
OSM	2.3814578	1.9587644	0.42269337	1.7490908	0.09697732	0.37916377	0.42269337
REG4	0.38906655	0.8114439	-0.42237738	-4.179726	0.0005541749	0.102131665	0.42237738
SYNE2	5.3967648	4.9748387	0.42192602	2.9364817	0.007301596	0.18725689	0.42192602
CDCA7	2.0150056	1.5933106	0.421695	3.214694	0.0041959765	0.18986897	0.421695
MZB1	0.84319794	0.42198348	0.42121446	3.5589712	0.0018843551	0.16279799	0.42121446
FXYD7	2.6715465	2.2506504	0.42089605	3.3719618	0.0027628695	0.14407481	0.42089605
FUCA2	2.0922794	1.6719	0.4203794	4.4218416	0.00018542445	0.10692357	0.4203794
FANCI	1.623838	1.2040142	0.41982377	3.6746502	0.0018327299	0.16292053	0.41982377
NOL3	0.95815283	0.5383307	0.41982216	4.194777	0.0003218562	0.11658673	0.41982216
INPP1	1.4170763	0.9972997	0.41977668	3.4819145	0.0021072738	0.16271485	0.41977668
